id,response_id,survey_version,submitted_at,duration_seconds,consent,age_confirmed,age_group,gender,answers
ba2aabe4-d5fa-4aeb-bd05-4ba61c4a8dea,9213c3d5-b7ff-457a-a3b3-ddb478af3ba6,1.0,2026-06-19 12:55:21.116268+00,95,true,true,21_24,woman,"{""gender"":""woman"",""age_group"":""21_24"",""voice_traits"":[""warmth"",""distance"",""brightness_depth""],""main_concerns"":[""privacy"",""unnatural_voice"",""boundary_crossing""],""memory_content"":[""nickname_preferences"",""important_dates"",""relationship_moments"",""emotional_disclosures""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":""陪伴"",""trial_intention"":""somewhat_interested"",""price_willingness"":""under_10"",""proactive_contact"":""user_defined"",""ai_companion_usage"":""never"",""companion_scenarios"":[""stressed_or_low"",""share_daily_life""],""preferred_experiences"":[""shared_memory""],""preferred_interaction"":""continuous_call"",""voice_customization_interest"":""5""}"
c3528cda-5548-4800-94ba-b74676a66146,bd4d91bc-273b-4a45-9bfb-b09ef9977921,1.0,2026-06-19 15:43:53.043461+00,136,true,true,18_20,woman,"{""gender"":""woman"",""age_group"":""18_20"",""voice_traits"":[""warmth"",""emotion""],""main_concerns"":[""unnatural_voice"",""boundary_crossing"",""stability""],""memory_content"":[""nickname_preferences"",""ongoing_events"",""important_dates"",""relationship_moments"",""emotional_disclosures""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":""回答我的问题尽量诚实，不准为了讨好我去骗我"",""trial_intention"":""somewhat_interested"",""price_willingness"":""under_10"",""proactive_contact"":""user_defined"",""ai_companion_usage"":""frequent"",""companion_scenarios"":[""stressed_or_low"",""share_daily_life"",""relax_or_bored""],""preferred_experiences"":[""voice_workshop"",""shared_memory""],""preferred_interaction"":""depends"",""voice_customization_interest"":""3""}"
c90e1e36-870f-414a-b73a-02574951bb41,063ae79f-f559-48c1-9b44-59f1ca3f00dd,1.0,2026-06-20 09:02:21.931561+00,256,true,true,21_24,woman,"{""gender"":""woman"",""age_group"":""21_24"",""voice_traits"":[""warmth"",""emotion"",""distance""],""main_concerns"":[""privacy"",""dependency"",""price""],""memory_content"":[""nickname_preferences"",""important_dates"",""relationship_moments"",""emotional_disclosures""],""memory_control"":""ai_suggest_user_confirm"",""one_thing_wish"":"""",""trial_intention"":""somewhat_interested"",""price_willingness"":""under_10"",""proactive_contact"":""user_defined"",""ai_companion_usage"":""never"",""companion_scenarios"":[""stressed_or_low""],""preferred_experiences"":[""voice_workshop"",""relationship_boundaries""],""preferred_interaction"":""depends"",""voice_customization_interest"":""5""}"
c97ed6c8-b337-41f7-8e64-13b0758ebb4b,51d3c67c-2880-4651-b1cc-c27e0c36de84,1.0,2026-06-19 14:12:09.073937+00,256,true,true,21_24,woman,"{""gender"":""woman"",""age_group"":""21_24"",""voice_traits"":[""emotion"",""distance"",""accent""],""main_concerns"":[""none""],""memory_content"":[""nickname_preferences""],""memory_control"":""no_long_term_memory"",""one_thing_wish"":""给我实用建议"",""trial_intention"":""uncertain"",""price_willingness"":""free_only"",""proactive_contact"":""never"",""ai_companion_usage"":""occasional"",""companion_scenarios"":[""none""],""preferred_experiences"":[""none""],""preferred_interaction"":""depends"",""voice_customization_interest"":""3""}"
d404e7a6-253a-49ac-b00e-b822c6c07418,1412ee6e-3dc6-4813-b1e5-43ce2c7e5402,1.0,2026-06-19 12:02:00.121343+00,169,true,true,21_24,woman,"{""gender"":""woman"",""age_group"":""21_24"",""voice_traits"":[""distance"",""accent""],""main_concerns"":[""privacy"",""price"",""stability""],""memory_content"":[""nickname_preferences"",""ongoing_events"",""important_dates"",""relationship_moments"",""emotional_disclosures""],""memory_control"":""ai_suggest_user_confirm"",""one_thing_wish"":"""",""trial_intention"":""uncertain"",""price_willingness"":""free_only"",""proactive_contact"":""event_followup"",""ai_companion_usage"":""frequent"",""companion_scenarios"":[""commute_or_alone"",""stressed_or_low"",""relax_or_bored""],""preferred_experiences"":[""voice_workshop"",""shared_memory""],""preferred_interaction"":""text"",""voice_customization_interest"":""3""}"
d61e0230-33b5-4188-a667-0a4de265fd81,da4b20b8-d5c9-41e3-8749-670dda7a6ed9,1.0,2026-06-19 13:05:13.720138+00,151,true,true,21_24,woman,"{""gender"":""woman"",""age_group"":""21_24"",""voice_traits"":[""warmth"",""brightness_depth""],""main_concerns"":[""privacy"",""wrong_memory""],""memory_content"":[""ongoing_events"",""relationship_moments""],""memory_control"":""ai_suggest_user_confirm"",""one_thing_wish"":""cosplay"",""trial_intention"":""somewhat_interested"",""price_willingness"":""under_10"",""proactive_contact"":""user_defined"",""ai_companion_usage"":""tried_once_or_twice"",""companion_scenarios"":[""none""],""preferred_experiences"":[""situational_call""],""preferred_interaction"":""depends"",""voice_customization_interest"":""2""}"
d8f4ee24-549f-47e9-98f3-8e2542186ab1,bb09f268-c919-45c2-990a-2fd6923287ba,1.0,2026-06-19 13:54:29.065289+00,122,true,true,31_40,man,"{""gender"":""man"",""age_group"":""31_40"",""voice_traits"":[""accent""],""main_concerns"":[""stability""],""memory_content"":[""nickname_preferences""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":"""",""trial_intention"":""somewhat_interested"",""price_willingness"":""free_only"",""proactive_contact"":""user_defined"",""ai_companion_usage"":""tried_once_or_twice"",""companion_scenarios"":[""none""],""preferred_experiences"":[""situational_call""],""preferred_interaction"":""continuous_call"",""voice_customization_interest"":""3""}"
da972453-09f0-4a5b-9d04-fbe84d28d8a0,a1a050a7-7048-4260-b6ca-0a4d7db36316,1.0,2026-06-19 12:26:50.624553+00,29,true,true,25_30,man,"{""gender"":""man"",""age_group"":""25_30"",""voice_traits"":[""pace""],""main_concerns"":[""wrong_memory""],""memory_content"":[""nickname_preferences""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":"""",""trial_intention"":""uncertain"",""price_willingness"":""under_10"",""proactive_contact"":""event_followup"",""ai_companion_usage"":""occasional"",""companion_scenarios"":[""share_daily_life""],""preferred_experiences"":[""situational_call""],""preferred_interaction"":""voice_messages"",""voice_customization_interest"":""4""}"
dc868579-6f1b-4748-8316-6ff7f1abaacf,d3d5c309-3dcf-4d8b-9865-3d53ae0c0a4c,1.0,2026-06-19 12:56:12.391168+00,103,true,true,21_24,woman,"{""gender"":""woman"",""age_group"":""21_24"",""voice_traits"":[""no_adjustment""],""main_concerns"":[""privacy"",""wrong_memory""],""memory_content"":[""nothing_default""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":"""",""trial_intention"":""somewhat_interested"",""price_willingness"":""free_only"",""proactive_contact"":""only_in_app"",""ai_companion_usage"":""frequent"",""companion_scenarios"":[""none""],""preferred_experiences"":[""relationship_boundaries""],""preferred_interaction"":""text"",""voice_customization_interest"":""2""}"
e38a8a13-9f38-4dec-bed9-3569f9cf4097,bdcdb915-ca68-44e9-8b80-2bee7a5a6372,1.0,2026-06-19 13:07:08.171607+00,83,true,true,21_24,woman,"{""gender"":""woman"",""age_group"":""21_24"",""voice_traits"":[""warmth"",""emotion"",""distance""],""main_concerns"":[""dependency""],""memory_content"":[""nickname_preferences"",""ongoing_events"",""emotional_disclosures""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":"""",""trial_intention"":""very_interested"",""price_willingness"":""under_10"",""proactive_contact"":""user_defined"",""ai_companion_usage"":""frequent"",""companion_scenarios"":[""commute_or_alone"",""stressed_or_low"",""share_daily_life""],""preferred_experiences"":[""voice_workshop"",""shared_memory""],""preferred_interaction"":""voice_messages"",""voice_customization_interest"":""3""}"
eb47a465-4cc3-4ffa-9858-0184563bf87c,bd87caa6-31d2-4e9f-b67d-9e6dab5045f7,1.0,2026-06-19 12:05:12.481546+00,115,true,true,21_24,man,"{""gender"":""man"",""age_group"":""21_24"",""voice_traits"":[""emotion""],""main_concerns"":[""privacy"",""wrong_memory""],""memory_content"":[""nickname_preferences""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":"""",""trial_intention"":""very_interested"",""price_willingness"":""under_10"",""proactive_contact"":""never"",""ai_companion_usage"":""frequent"",""companion_scenarios"":[""stressed_or_low"",""relax_or_bored""],""preferred_experiences"":[""none""],""preferred_interaction"":""depends"",""voice_customization_interest"":""3""}"
ed112b8f-54a1-4dac-b193-e58fa894226d,2a15f923-1f63-40c6-bc5f-80d857aa1470,1.0,2026-06-18 23:13:41.1204+00,1283,true,true,21_24,woman,"{""gender"":""woman"",""age_group"":""21_24"",""voice_traits"":[""warmth"",""emotion"",""distance""],""main_concerns"":[""privacy"",""wrong_memory"",""unnatural_voice""],""memory_content"":[""nickname_preferences"",""ongoing_events"",""important_dates"",""relationship_moments"",""emotional_disclosures""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":""能够记清楚我给出的设定，以及正确理解我说的话，回复不要有偏差，"",""trial_intention"":""very_interested"",""price_willingness"":""under_10"",""proactive_contact"":""user_defined"",""ai_companion_usage"":""frequent"",""companion_scenarios"":[""before_sleep"",""commute_or_alone"",""stressed_or_low""],""preferred_experiences"":[""voice_workshop"",""situational_call"",""shared_memory"",""proactive_voice"",""relationship_boundaries""],""preferred_interaction"":""depends"",""voice_customization_interest"":""5""}"
ee566979-d93c-4631-b60b-b1746dc72b74,18cd5f49-46f3-45d0-93b2-b4ee558e60a5,1.0,2026-06-19 13:33:10.395467+00,306,true,true,41_plus,woman,"{""gender"":""woman"",""age_group"":""41_plus"",""voice_traits"":[""warmth""],""main_concerns"":[""privacy"",""price""],""memory_content"":[""nickname_preferences""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":""按我的设置要求提醒"",""trial_intention"":""very_interested"",""price_willingness"":""10_30"",""proactive_contact"":""event_followup"",""ai_companion_usage"":""occasional"",""companion_scenarios"":[""share_daily_life""],""preferred_experiences"":[""proactive_voice""],""preferred_interaction"":""voice_messages"",""voice_customization_interest"":""5""}"
f64afda7-7a5c-4e44-8144-fe87e19a173c,c4193ca4-9244-47fd-9d34-b76fd40b788c,1.0,2026-06-20 09:30:06.137377+00,126,true,true,18_20,woman,"{""gender"":""woman"",""age_group"":""18_20"",""voice_traits"":[""warmth"",""emotion"",""distance""],""main_concerns"":[""wrong_memory"",""boundary_crossing""],""memory_content"":[""nickname_preferences"",""ongoing_events"",""important_dates"",""emotional_disclosures""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":""能够记住我跟他说过的心事，然后对症帮我疏导情绪"",""trial_intention"":""somewhat_interested"",""price_willingness"":""10_30"",""proactive_contact"":""event_followup"",""ai_companion_usage"":""frequent"",""companion_scenarios"":[""stressed_or_low""],""preferred_experiences"":[""voice_workshop""],""preferred_interaction"":""text"",""voice_customization_interest"":""3""}"
f74025f0-840e-4949-acb8-d1eb421f46b0,dd34b53c-32d4-400f-a61d-00185c705296,1.0,2026-06-19 13:04:21.81358+00,176,true,true,41_plus,woman,"{""gender"":""woman"",""age_group"":""41_plus"",""voice_traits"":[""distance""],""main_concerns"":[""privacy"",""boundary_crossing"",""price""],""memory_content"":[""relationship_moments""],""memory_control"":""manual_only"",""one_thing_wish"":""知识解答"",""trial_intention"":""somewhat_interested"",""price_willingness"":""free_only"",""proactive_contact"":""user_defined"",""ai_companion_usage"":""frequent"",""companion_scenarios"":[""relax_or_bored""],""preferred_experiences"":[""relationship_boundaries""],""preferred_interaction"":""text"",""voice_customization_interest"":""4""}"
faafd091-ac6c-4377-ad00-89ac17486203,01aa07fa-080b-48e6-96b4-ead5660b5343,1.0,2026-06-19 13:30:47.172346+00,109,true,true,31_40,man,"{""gender"":""man"",""age_group"":""31_40"",""voice_traits"":[""emotion""],""main_concerns"":[""privacy""],""memory_content"":[""nothing_default""],""memory_control"":""no_long_term_memory"",""one_thing_wish"":"""",""trial_intention"":""uncertain"",""price_willingness"":""30_60"",""proactive_contact"":""only_in_app"",""ai_companion_usage"":""occasional"",""companion_scenarios"":[""none""],""preferred_experiences"":[""none""],""preferred_interaction"":""voice_messages"",""voice_customization_interest"":""2""}"
fc2cd0ce-43d5-4bba-bd62-741d759a48fc,f1c431d0-4cf3-4093-83d1-b753695c1946,1.0,2026-06-19 14:18:41.754211+00,269,true,true,41_plus,man,"{""gender"":""man"",""age_group"":""41_plus"",""voice_traits"":[""warmth"",""pace"",""emotion""],""main_concerns"":[""privacy"",""price""],""memory_content"":[""nickname_preferences"",""relationship_moments"",""emotional_disclosures""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":"""",""trial_intention"":""somewhat_interested"",""price_willingness"":""under_10"",""proactive_contact"":""never"",""ai_companion_usage"":""occasional"",""companion_scenarios"":[""relax_or_bored""],""preferred_experiences"":[""situational_call""],""preferred_interaction"":""continuous_call"",""voice_customization_interest"":""3""}"
fd57b1fe-b8ef-475b-bf91-b7f5ba1418ba,3bff4bfd-1e13-4c59-90b0-8b6ce09c8987,1.0,2026-06-19 04:54:03.158605+00,179,true,true,18_20,woman,"{""gender"":""woman"",""age_group"":""18_20"",""voice_traits"":[""warmth"",""accent""],""main_concerns"":[""privacy"",""dependency"",""boundary_crossing""],""memory_content"":[""nickname_preferences"",""ongoing_events"",""relationship_moments"",""emotional_disclosures""],""memory_control"":""auto_save_deletable"",""one_thing_wish"":""陪我聊天"",""trial_intention"":""very_interested"",""price_willingness"":""30_60"",""proactive_contact"":""event_followup"",""ai_companion_usage"":""occasional"",""companion_scenarios"":[""commute_or_alone"",""stressed_or_low"",""share_daily_life""],""preferred_experiences"":[""voice_workshop"",""situational_call"",""relationship_boundaries""],""preferred_interaction"":""continuous_call"",""voice_customization_interest"":""4""}"
ff2cffbe-7462-4af4-ba90-0995c26b5529,e1d397bc-11be-4655-8abf-a1e18a8e8d30,1.0,2026-06-19 12:15:01.924389+00,404,true,true,21_24,man,"{""gender"":""man"",""age_group"":""21_24"",""voice_traits"":[""warmth"",""emotion"",""distance""],""main_concerns"":[""privacy"",""wrong_memory"",""price""],""memory_content"":[""nickname_preferences"",""ongoing_events"",""emotional_disclosures""],""memory_control"":""manual_only"",""one_thing_wish"":"""",""trial_intention"":""somewhat_interested"",""price_willingness"":""30_60"",""proactive_contact"":""only_in_app"",""ai_companion_usage"":""occasional"",""companion_scenarios"":[""share_daily_life""],""preferred_experiences"":[""voice_workshop"",""shared_memory"",""relationship_boundaries""],""preferred_interaction"":""continuous_call"",""voice_customization_interest"":""5""}"
